2026-07-20 10:00:00,000 | INFO | 192.168.56.44 | GET /robots.txt | ua="Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36"
2026-07-20 10:07:07,000 | INFO | 192.168.56.10 | GET /api/current-code | ua="python-requests/2.31.0"
2026-07-20 10:49:56,000 | INFO | 192.168.56.20 | POST /static/css/home.css | ua="Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36"
2026-07-20 10:07:09,000 | INFO | 192.168.56.20 | GET /reset-password | ua="python-requests/2.31.0"
2026-07-20 10:21:30,000 | INFO | 192.168.56.11 | POST /favicon.ico | ua="python-requests/2.31.0"
2026-07-20 10:28:44,000 | WARNING | 192.168.56.20 | POST /verify-mfa | ua="curl/8.4.0"
2026-07-20 10:14:24,000 | WARNING | 172.16.0.5 | POST /backup_secrets/ | ua="Wget/1.21.3"
2026-07-20 10:36:05,000 | INFO | 192.168.56.20 | GET /support | ua="python-requests/2.31.0"
2026-07-20 10:07:14,000 | INFO | 192.168.56.11 | POST /favicon.ico | ua="python-requests/2.31.0"
2026-07-20 10:50:45,000 | INFO | 192.168.56.44 | GET /favicon.ico | ua="python-requests/2.31.0"
2026-07-20 10:36:20,000 | ERROR | 192.168.56.44 | POST /support | ua="Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36"
2026-07-20 10:29:08,000 | INFO | 192.168.56.7 | GET / | ua="Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36"
2026-07-20 10:21:54,000 | WARNING | 172.16.0.5 | GET /api/current-code | ua="python-requests/2.31.0"
2026-07-20 10:51:13,000 | ERROR | 192.168.56.44 | GET /api/debug | ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Gecko/20100101 Firefox/121.0"
2026-07-20 10:14:40,000 | INFO | 192.168.56.11 | GET /api/status | ua="Nmap Scripting Engine"
2026-07-20 10:29:24,000 | INFO | 192.168.56.7 | GET /backup_secrets/ | ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Gecko/20100101 Firefox/121.0"
2026-07-20 10:07:22,000 | INFO | 192.168.56.7 | GET /static/css/home.css | ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Gecko/20100101 Firefox/121.0"
2026-07-20 10:22:09,000 | INFO | 192.168.56.44 | POST / | ua="python-requests/2.31.0"
2026-07-20 10:07:24,000 | INFO | 192.168.56.10 | POST /robots.txt | ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Gecko/20100101 Firefox/121.0"
2026-07-20 10:37:05,000 | INFO | 172.16.0.5 | GET /login | ua="Wget/1.21.3"
2026-07-20 10:37:10,000 | INFO | 172.16.0.5 | POST /reset-password | ua="python-requests/2.31.0"
2026-07-20 10:29:48,000 | INFO | 192.168.56.20 | POST /static/css/home.css | ua="Wget/1.21.3"
2026-07-20 10:37:20,000 | WARNING | 192.168.56.44 | POST /api/status | ua="python-requests/2.31.0"
2026-07-20 10:52:23,000 | INFO | 192.168.56.10 | GET /verify-mfa | ua="curl/8.4.0"
2026-07-20 10:07:30,000 | INFO | 10.0.2.15 | POST /static/css/home.css | ua="python-requests/2.31.0"
2026-07-20 10:45:06,000 | WARNING | 192.168.56.11 | GET /backup_secrets/ | ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Gecko/20100101 Firefox/121.0"
2026-07-20 10:30:08,000 | INFO | 192.168.56.20 | POST /backup_secrets/ | ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Gecko/20100101 Firefox/121.0"
2026-07-20 10:15:06,000 | WARNING | 172.16.0.5 | GET /support | ua="Nmap Scripting Engine"
2026-07-20 10:30:16,000 | INFO | 192.168.56.101 | POST /favicon.ico | ua="curl/8.4.0"
2026-07-20 10:07:35,000 | INFO | 192.168.56.7 | GET /api/current-code | ua="Wget/1.21.3"
2026-07-20 10:45:36,000 | INFO | 192.168.56.44 | GET /login | ua="python-requests/2.31.0"
2026-07-20 10:30:28,000 | ERROR | 192.168.56.101 | POST /favicon.ico | ua="curl/8.4.0"
2026-07-20 10:53:26,000 | INFO | 192.168.56.44 | GET /support | ua="curl/8.4.0"
2026-07-20 10:38:15,000 | ERROR | 192.168.56.10 | GET / | ua="Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36"
2026-07-20 10:30:40,000 | INFO | 192.168.56.44 | POST /authenticator | ua="Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36"
2026-07-20 10:38:25,000 | INFO | 192.168.56.44 | POST /api/current-code | ua="curl/8.4.0"
2026-07-20 10:46:12,000 | WARNING | 192.168.56.11 | GET /robots.txt | ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Gecko/20100101 Firefox/121.0"
2026-07-20 10:30:52,000 | WARNING | 10.0.2.15 | GET /static/css/home.css | ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Gecko/20100101 Firefox/121.0"
2026-07-20 10:46:24,000 | WARNING | 192.168.56.7 | GET / | ua="Nmap Scripting Engine"
2026-07-20 10:15:30,000 | WARNING | 192.168.56.7 | GET /robots.txt | ua="curl/8.4.0"
2026-07-20 10:46:36,000 | INFO | 10.0.2.15 | GET /support | ua="Wget/1.21.3"
2026-07-20 10:31:08,000 | INFO | 192.168.56.7 | POST /verify-mfa | ua="curl/8.4.0"
2026-07-20 10:39:00,000 | WARNING | 192.168.56.44 | GET /authenticator | ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Gecko/20100101 Firefox/121.0"
2026-07-20 10:23:27,000 | WARNING | 192.168.56.10 | POST /backup_secrets/ | ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Gecko/20100101 Firefox/121.0"
2026-07-20 10:07:50,000 | ERROR | 10.0.2.15 | GET /api/current-code | ua="Nmap Scripting Engine"
2026-07-20 10:47:06,000 | WARNING | 10.0.2.15 | GET / | ua="python-requests/2.31.0" session={592543}
2026-07-20 10:55:04,000 | INFO | 192.168.56.10 | POST /authenticator | ua="Nmap Scripting Engine"
2026-07-20 10:39:25,000 | INFO | 192.168.56.20 | GET /static/css/home.css | ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Gecko/20100101 Firefox/121.0"
2026-07-20 10:55:18,000 | WARNING | 172.16.0.5 | POST /backup_secrets/ | ua="Nmap Scripting Engine"
2026-07-20 10:47:30,000 | INFO | 192.168.56.10 | POST /api/debug | ua="curl/8.4.0"
2026-07-20 10:55:32,000 | INFO | 192.168.56.101 | GET /api/status | ua="Wget/1.21.3"
2026-07-20 10:15:54,000 | ERROR | 192.168.56.10 | POST /support | ua="Wget/1.21.3"
2026-07-20 10:15:56,000 | WARNING | 192.168.56.101 | POST /static/css/home.css | ua="Nmap Scripting Engine"
2026-07-20 10:15:58,000 | WARNING | 192.168.56.44 | GET /register | ua="curl/8.4.0"
2026-07-20 10:40:00,000 | INFO | 172.16.0.5 | POST /api/debug | ua="Nmap Scripting Engine"
2026-07-20 10:16:02,000 | INFO | 192.168.56.20 | GET / | ua="curl/8.4.0"
2026-07-20 10:16:04,000 | ERROR | 172.16.0.5 | GET /api/current-code | ua="Wget/1.21.3"
2026-07-20 10:48:18,000 | INFO | 192.168.56.10 | POST /authenticator | ua="curl/8.4.0"
2026-07-20 10:40:20,000 | INFO | 192.168.56.10 | GET /robots.txt | ua="python-requests/2.31.0"
2026-07-20 10:48:30,000 | WARNING | 192.168.56.101 | POST /api/debug | ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Gecko/20100101 Firefox/121.0"
2026-07-20 10:48:36,000 | INFO | 192.168.56.11 | POST /support | ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Gecko/20100101 Firefox/121.0"
2026-07-20 10:08:07,000 | WARNING | 172.16.0.5 | GET /favicon.ico | ua="curl/8.4.0"
2026-07-20 10:40:40,000 | WARNING | 192.168.56.44 | GET /reset-password | ua="python-requests/2.31.0"
2026-07-20 10:08:09,000 | INFO | 192.168.56.44 | POST /authenticator | ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Gecko/20100101 Firefox/121.0"
2026-07-20 10:08:10,000 | WARNING | 192.168.56.20 | GET /authenticator | ua="Wget/1.21.3"
2026-07-20 10:49:06,000 | INFO | 192.168.56.10 | GET /api/debug | ua="Wget/1.21.3"
2026-07-20 10:08:12,000 | WARNING | 192.168.56.11 | GET /verify-mfa | ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Gecko/20100101 Firefox/121.0"
2026-07-20 10:16:26,000 | INFO | 192.168.56.10 | POST /api/current-code | ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Gecko/20100101 Firefox/121.0"
2026-07-20 10:08:14,000 | WARNING | 192.168.56.20 | GET /static/css/home.css | ua="Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36"
2026-07-20 10:41:15,000 | INFO | 192.168.56.10 | GET /support | ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Gecko/20100101 Firefox/121.0"
2026-07-20 10:57:52,000 | INFO | 192.168.56.44 | POST /reset-password | ua="Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36"
2026-07-20 10:16:34,000 | ERROR | 192.168.56.11 | POST /verify-mfa | ua="curl/8.4.0"
2026-07-20 10:58:06,000 | INFO | 10.0.2.15 | POST /register | ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Gecko/20100101 Firefox/121.0"
2026-07-20 10:58:13,000 | WARNING | 192.168.56.20 | POST /robots.txt | ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Gecko/20100101 Firefox/121.0"
